Filename;Period;Date;Item;Speech #;Paragraph #;Speaker;Role;Gender;Party;Sentences;Mentioned parties;Interjection Type;Interjecting Party;Interjecting Person;Interjection Content;Specific Class;Sentence Class (Reinig);Interjection Class (Burkhardt);Sentence finished
BT_19_236.xml;19;24.06.2021;a) Antrag der Abgeordneten Stephan Brandner, Dr. Heiko Heßenkemper, Nicole Höchst, weiterer Abgeordneter und der Fraktion der AfD: Keine Verwendung der sogenannten gendergerechten Sprache durch die Bundesregierung;32752;15;Ulle Schauws;mp;weiblich;GRUENE;Bei uns Grünen;['GRUENE'];Verbal;AfD;Unknown;Grüninnen!;Zuruf;Self-Representation;Memoranda;False
BT_19_236.xml;19;24.06.2021;– Beschlussempfehlung und Bericht des Auswärtigen Ausschusses zu dem Antrag der Bundesregierung: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der internationalen Sicherheitspräsenz in Kosovo (KFOR);32757;9;Diether Dehm;mp;männlich;DIE LINKE;Wir Linken sagen: Schluss damit!;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Demand;;True
BT_19_236.xml;19;24.06.2021;– Beschlussempfehlung und Bericht des Auswärtigen Ausschusses zu dem Antrag der Bundesregierung: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der internationalen Sicherheitspräsenz in Kosovo (KFOR);32757;9;Diether Dehm;mp;männlich;DIE LINKE;Wir Linken sagen: Schluss damit!;['DIE LINKE'];Nonverbal;AfD;Andreas Mrosek;;Beifall;Demand;;True
BT_19_236.xml;19;24.06.2021;– Beschlussempfehlung und Bericht des Auswärtigen Ausschusses zu dem Antrag der Bundesregierung: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der internationalen Sicherheitspräsenz in Kosovo (KFOR);32757;9;Diether Dehm;mp;männlich;DIE LINKE;Wir Linken sagen: Schluss damit!;['DIE LINKE'];Verbal;CDU/CSU;Peter Beyer;War das ein Unsinn!;Zuruf;Demand;Evaluativa;True
BT_19_236.xml;19;24.06.2021;– Beschlussempfehlung und Bericht des Auswärtigen Ausschusses zu dem Antrag der Bundesregierung: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der internationalen Sicherheitspräsenz in Kosovo (KFOR);32757;9;Diether Dehm;mp;männlich;DIE LINKE;Wir Linken sagen: Schluss damit!;['DIE LINKE'];Verbal;FDP;Dr. Marie-Agnes Strack-Zimmermann;Was hat denn Joseph Beuys damit zu tun? Der kann sich nicht wehren!;Zuruf;Demand;Memoranda;True
BT_19_236.xml;19;24.06.2021;– Beschlussempfehlung und Bericht des Auswärtigen Ausschusses zu dem Antrag der Bundesregierung: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der internationalen Sicherheitspräsenz in Kosovo (KFOR);32757;9;Diether Dehm;mp;männlich;DIE LINKE;Wir Linken sagen: Schluss damit!;['DIE LINKE'];Verbal;DIE LINKE;Dr. Diether Dehm;Der war bei den Grünen!;Gegenruf;Demand;Memoranda;True
BT_19_236.xml;19;24.06.2021;– Beschlussempfehlung und Bericht des Auswärtigen Ausschusses zu dem Antrag der Bundesregierung: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der internationalen Sicherheitspräsenz in Kosovo (KFOR);32757;9;Diether Dehm;mp;männlich;DIE LINKE;Wir Linken sagen: Schluss damit!;['DIE LINKE'];Verbal;GRUENE;Dr. Franziska Brantner;Sind das die Nebenwirkungen?;Zuruf;Demand;Memoranda;True
BT_19_236.xml;19;24.06.2021;– Beschlussempfehlung und Bericht des Auswärtigen Ausschusses zu dem Antrag der Bundesregierung: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der „United Nations Interim Force in Lebanon“ (UNIFIL);32767;3;Frank Steffel;mp;männlich;CDU/CSU;In einer Großstadt wie Berlin dreimal mit dem besten Ergebnis aller Wahlkreisbewerber gewählt zu werden, ist für einen CDU-Bewerber nicht die Regel.;['CDU/CSU'];Nonverbal;CDU/CSU;all;;Beifall;Self-Representation;;True
BT_19_236.xml;19;24.06.2021;– Beschlussempfehlung und Bericht des Auswärtigen Ausschusses zu dem Antrag der Bundesregierung: Fortsetzung der Beteiligung bewaffneter deutscher Streitkräfte an der „United Nations Interim Force in Lebanon“ (UNIFIL);32769;6;Kathrin Vogler;mp;weiblich;DIE LINKE;Die Linke fordert dringend eine zivile und humanitäre Politik, um den Libanon politisch, wirtschaftlich und sozial zu stabilisieren.;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Demand;;True
BT_19_236.xml;19;24.06.2021;Zweite und dritte Beratung des von den Abgeordneten Canan Bayram, Christian Kühn (Tübingen), Tabea Rößner, weiteren Abgeordneten und der Fraktion BÜNDNIS 90/DIE GRÜNEN eingebrachten Entwurfs eines Gesetzes zur Ergänzung mietrechtlicher und gewerbemietrechtlicher Regelungen des Bürgerlichen Gesetzbuches – Mietrechts- und Gewerbemietrechtsergänzungsgesetz –;32774;2;Mechthild Rawert;mp;weiblich;SPD;Dank der SPD-Fraktion stärken wir mit dem Gesetz zur Reform des Mietspiegels Ihre Rechte;['SPD'];Nonverbal;SPD;all;;Beifall;Self-Representation;;False
BT_19_236.xml;19;24.06.2021;Zweite und dritte Beratung des von den Abgeordneten Canan Bayram, Christian Kühn (Tübingen), Tabea Rößner, weiteren Abgeordneten und der Fraktion BÜNDNIS 90/DIE GRÜNEN eingebrachten Entwurfs eines Gesetzes zur Ergänzung mietrechtlicher und gewerbemietrechtlicher Regelungen des Bürgerlichen Gesetzbuches – Mietrechts- und Gewerbemietrechtsergänzungsgesetz –;32774;6;Mechthild Rawert;mp;weiblich;SPD;Aber, liebe Mieterinnen und Mieter, es braucht eine starke SPD, es braucht eine starke SPD-Bundestagsfraktion, damit Ihre Rechte auf ein bezahlbares, ein barrierefreies Zuhause, in dem Sie sich sicher fühlen, auch Wirklichkeit bleiben.;['SPD'];Nonverbal;SPD;all;;Beifall;Self-Representation;;True
BT_19_236.xml;19;24.06.2021;Zweite und dritte Beratung des von den Abgeordneten Canan Bayram, Christian Kühn (Tübingen), Tabea Rößner, weiteren Abgeordneten und der Fraktion BÜNDNIS 90/DIE GRÜNEN eingebrachten Entwurfs eines Gesetzes zur Ergänzung mietrechtlicher und gewerbemietrechtlicher Regelungen des Bürgerlichen Gesetzbuches – Mietrechts- und Gewerbemietrechtsergänzungsgesetz –;32774;18;Mechthild Rawert;mp;weiblich;SPD;Glückauf für eine starke SPD!;['SPD'];Nonverbal;SPD;all;;Beifall;Expressive;;True
BT_19_236.xml;19;24.06.2021;Zweite und dritte Beratung des von den Abgeordneten Canan Bayram, Christian Kühn (Tübingen), Tabea Rößner, weiteren Abgeordneten und der Fraktion BÜNDNIS 90/DIE GRÜNEN eingebrachten Entwurfs eines Gesetzes zur Ergänzung mietrechtlicher und gewerbemietrechtlicher Regelungen des Bürgerlichen Gesetzbuches – Mietrechts- und Gewerbemietrechtsergänzungsgesetz –;32776;2;Canan Bayram;mp;weiblich;GRUENE;Das wollen wir von Bündnis 90/Die Grünen ändern.;['GRUENE'];Nonverbal;GRUENE;all;;Beifall;Self-Representation;;True
BT_19_236.xml;19;24.06.2021;a) – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Sechsten Gesetzes zur Änderung des Regionalisierungsgesetzes;32778;5;Wolfgang Wiehle;mp;männlich;AfD;So möchte die AfD-Fraktion auch ihren Antrag auf der Drucksache 19/11123 verstanden wissen.;['AfD'];Nonverbal;AfD;all;;Beifall;Report;;True
BT_19_236.xml;19;24.06.2021;a) – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Sechsten Gesetzes zur Änderung des Regionalisierungsgesetzes;32778;10;Wolfgang Wiehle;mp;männlich;AfD;Die AfD-Fraktion wird das auch weiterhin sehr wachsam begleiten.;['AfD'];Nonverbal;AfD;all;;Beifall;Promise;;True
BT_19_236.xml;19;24.06.2021;a) – Zweite und dritte Beratung des von den Fraktionen der CDU/CSU und SPD eingebrachten Entwurfs eines Sechsten Gesetzes zur Änderung des Regionalisierungsgesetzes;32779;1;Andreas Wagner;mp;männlich;DIE LINKE;Bereits im März hat Die Linke daher im Verkehrsausschuss eine Fortführung des ÖPNV-Rettungsschirms befürwortet.;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Report, Self-Representation;;True
BT_19_236.xml;19;24.06.2021;Zweite und dritte Beratung des von den Abgeordneten Dr. Jürgen Martens, Stephan Thomae, Grigorios Aggelidis, weiteren Abgeordneten und der Fraktion der FDP eingebrachten Entwurfs eines Gesetzes zur Änderung des Strafgesetzbuches – Überführung des § 42 des Bundesdatenschutzgesetzes in das Strafgesetzbuch zum verbesserten strafrechtlichen Schutz von persönlichen Daten;32783;1;Thomas Seitz;mp;männlich;AfD;Sie haben die AfD vier Jahre lang verteufelt.;['AfD'];Verbal;SPD;Leni Breymaier;Auf Wiedersehen! Tschüs!;Zuruf;Accusation;Direktiva;True
BT_19_236.xml;19;24.06.2021;Zweite und dritte Beratung des von den Abgeordneten Dr. Jürgen Martens, Stephan Thomae, Grigorios Aggelidis, weiteren Abgeordneten und der Fraktion der FDP eingebrachten Entwurfs eines Gesetzes zur Änderung des Strafgesetzbuches – Überführung des § 42 des Bundesdatenschutzgesetzes in das Strafgesetzbuch zum verbesserten strafrechtlichen Schutz von persönlichen Daten;32783;1;Thomas Seitz;mp;männlich;AfD;Sie haben die AfD vier Jahre lang verteufelt.;['AfD'];Verbal;SPD;Unknown;;Zuruf;Accusation;;True
BT_19_237.xml;19;25.06.2021;Vereinbarte Debatte: Digitale Agenda in der 19. Legislaturperiode;32800;1;Tankred Schipanski;mp;männlich;CDU/CSU;Lassen Sie mich als digitalpolitischer Sprecher der Unionsfraktion und als letzter Redner hier die Debatte kurz zusammenfassen.;['CDU/CSU'];Nonverbal;FDP;Manuel Höferlin;;Lachen;Report;;True
BT_19_237.xml;19;25.06.2021;Vereinbarte Debatte: Digitale Agenda in der 19. Legislaturperiode;32800;4;Tankred Schipanski;mp;männlich;CDU/CSU;Das wird es in Zukunft mit der Union nicht mehr geben.;['CDU/CSU'];Nonverbal;CDU/CSU;all;;Beifall;Promise;;True
BT_19_237.xml;19;25.06.2021;Vereinbarte Debatte: Digitale Agenda in der 19. Legislaturperiode;32800;4;Tankred Schipanski;mp;männlich;CDU/CSU;Das wird es in Zukunft mit der Union nicht mehr geben.;['CDU/CSU'];Verbal;FDP;Manuel Höferlin;;Zuruf;Promise;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Bericht der Bundesregierung zur Hightech-Strategie 2025 – Erfolgsmodell Hightech-Strategie für ein starkes Innovationsland Deutschland;32805;3;Anna Christmann;mp;weiblich;GRUENE;und das haben wir als Grüne vor.;['GRUENE'];Nonverbal;GRUENE;all;;Beifall;Promise;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Bericht der Bundesregierung zur Hightech-Strategie 2025 – Erfolgsmodell Hightech-Strategie für ein starkes Innovationsland Deutschland;32805;5;Anna Christmann;mp;weiblich;GRUENE;Als Grüne machen wir in unserem Beschluss zum Zukunftsland klare Vorschläge: mit einer Zukunftsstrategie, einer Innovationsagentur – D.Innova – und einem neuen Ausgründungsstandard, der es einfach macht, Spin-offs zu gründen, und das nicht mit hohen Lizenzzahlungen verhindert.;['GRUENE'];Nonverbal;GRUENE;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Bericht der Bundesregierung zur Hightech-Strategie 2025 – Erfolgsmodell Hightech-Strategie für ein starkes Innovationsland Deutschland;32805;5;Anna Christmann;mp;weiblich;GRUENE;Als Grüne machen wir in unserem Beschluss zum Zukunftsland klare Vorschläge: mit einer Zukunftsstrategie, einer Innovationsagentur – D.Innova – und einem neuen Ausgründungsstandard, der es einfach macht, Spin-offs zu gründen, und das nicht mit hohen Lizenzzahlungen verhindert.;['GRUENE'];Verbal;FDP;Dr. h. c. Thomas Sattelberger;Abgeschrieben!;Zuruf;Self-Representation;Evaluativa ;True
BT_19_237.xml;19;25.06.2021;a) Antrag der Abgeordneten Albrecht Glaser, Franziska Gminder, Kay Gottschalk, weiterer Abgeordneter und der Fraktion der AfD: Keine Gemeinnützigkeit für politische Agitation;32815;8;Niema Movassat;mp;männlich;DIE LINKE;Und dafür steht Die Linke.;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Antrag der Abgeordneten Albrecht Glaser, Franziska Gminder, Kay Gottschalk, weiterer Abgeordneter und der Fraktion der AfD: Keine Gemeinnützigkeit für politische Agitation;32816;14;Manuela Rottmann;mp;weiblich;GRUENE;Wir Grüne wollen dem Bund der Steuerzahler weder die Gemeinnützigkeit entziehen noch ihm verbieten,;['GRUENE'];Verbal;AfD;Stephan Brandner;Noch nicht!;Zuruf;Self-Representation ;Evaluativa;True
BT_19_237.xml;19;25.06.2021;a) Antrag der Abgeordneten Albrecht Glaser, Franziska Gminder, Kay Gottschalk, weiterer Abgeordneter und der Fraktion der AfD: Keine Gemeinnützigkeit für politische Agitation;32823;20;Norbert Barthle;mp;männlich;CDU/CSU;Frau Baerbock, der war übrigens von der CDU.;['CDU/CSU'];Verbal;GRUENE;Steffi Lemke;Sie hat übers Umsetzen gesprochen! Sie hören einfach nicht mehr zu!;Zuruf;Report ;Memoranda;True
BT_19_237.xml;19;25.06.2021;Unterrichtung durch die Bundesregierung: Bericht der Bundesregierung über die Maßnahmen zur Förderung der Kulturarbeit gemäß § 96 des Bundesvertriebenengesetzes in den Jahren 2019 und 2020;32824;9;Eckhard Pols;mp;männlich;CDU/CSU;Meine Damen und Herren, die Union hält am Postulat des ehemaligen Bundespräsidenten Richard von Weizsäcker in seiner berühmten Rede zum 8. Mai 1945 fest: Wir müssen der historischen Wahrheit ins Auge sehen, „ohne Beschönigung und ohne Einseitigkeit“.;['CDU/CSU'];Nonverbal;CDU/CSU;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;Unterrichtung durch die Bundesregierung: Bericht der Bundesregierung über die Maßnahmen zur Förderung der Kulturarbeit gemäß § 96 des Bundesvertriebenengesetzes in den Jahren 2019 und 2020;32831;6;Martin Rabanus;mp;männlich;SPD;Die SPD-Bundestagsfraktion setzt sich in der Erinnerungskultur immer damit auseinander, Zeichen für Toleranz und Aufklärung und gegen demokratiefeindliche Tendenzen zu setzen.;['SPD'];Nonverbal;SPD;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;Unterrichtung durch die Bundesregierung: Bericht der Bundesregierung über die Maßnahmen zur Förderung der Kulturarbeit gemäß § 96 des Bundesvertriebenengesetzes in den Jahren 2019 und 2020;32831;6;Martin Rabanus;mp;männlich;SPD;Die SPD-Bundestagsfraktion setzt sich in der Erinnerungskultur immer damit auseinander, Zeichen für Toleranz und Aufklärung und gegen demokratiefeindliche Tendenzen zu setzen.;['SPD'];Nonverbal;CDU/CSU;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32833;12;Martin Reichardt;mp;männlich;AfD;Für diesen Satz steht in Deutschland 2021 nur noch die AfD.;['AfD'];Nonverbal;CDU/CSU;all;;Lachen;Accusation, Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32833;12;Martin Reichardt;mp;männlich;AfD;Für diesen Satz steht in Deutschland 2021 nur noch die AfD.;['AfD'];Nonverbal;SPD;all;;Lachen;Accusation, Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32833;12;Martin Reichardt;mp;männlich;AfD;Für diesen Satz steht in Deutschland 2021 nur noch die AfD.;['AfD'];Nonverbal;FDP;all;;Lachen;Accusation, Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32833;12;Martin Reichardt;mp;männlich;AfD;Für diesen Satz steht in Deutschland 2021 nur noch die AfD.;['AfD'];Nonverbal;DIE LINKE;all;;Lachen;Accusation, Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32833;12;Martin Reichardt;mp;männlich;AfD;Für diesen Satz steht in Deutschland 2021 nur noch die AfD.;['AfD'];Nonverbal;GRUENE;all;;Lachen;Accusation, Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32833;12;Martin Reichardt;mp;männlich;AfD;Für diesen Satz steht in Deutschland 2021 nur noch die AfD.;['AfD'];Verbal;CDU/CSU;Patrick Schnieder;Sie sind doch das beste Gegenbeispiel!;Zuruf;Accusation, Self-Representation;Evaluativa;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32835;3;Pascal Kober;mp;männlich;FDP;Drei von vier haben in dieser Legislaturperiode von Ihnen keine Unterstützung bekommen, und das, obwohl die FDP beispielsweise mit ihrer Basisrente ein Konzept vorgelegt hat, mit dem man unbürokratisch den allermeisten hätte helfen können, indem man für die Zukunft einfach zugelassen hätte, dass Ansprüche aus der eigenen Rentenversicherung nicht mehr auf die Grundsicherung angerechnet werden oder jedenfalls nicht mehr total.;['FDP'];Nonverbal;FDP;all;;Beifall;Accusation, Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32836;8;Sabine Zimmermann;mp;weiblich;DIE LINKE;Deshalb braucht es die Linke als soziale Kraft in diesem Parlament.;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32836;8;Sabine Zimmermann;mp;weiblich;DIE LINKE;Deshalb braucht es die Linke als soziale Kraft in diesem Parlament.;['DIE LINKE'];Verbal;AfD;Norbert Kleinwächter;Oje! Mit Ihrer Wirtschaftspolitik werden alle arm!;Zuruf;Self-Representation;Dissentiva;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32841;10;Michael Schrodi;mp;männlich;SPD;Wir werden etwas tun für mehr soziale Gerechtigkeit – mit der SPD und mit Olaf Scholz im Kanzleramt.;['SPD'];Verbal;CDU/CSU;Dr. Matthias Zimmer;Das ist ja noch schlechter als der AfD-Mann, was Sie hier von sich geben! Grauenhaft!;Zuruf;Promise;Evaluativa;True
BT_19_237.xml;19;25.06.2021;a) Unterrichtung durch die Bundesregierung: Sechster Armuts- und Reichtumsbericht – Lebenslagen in Deutschland;32841;10;Michael Schrodi;mp;männlich;SPD;Wir werden etwas tun für mehr soziale Gerechtigkeit – mit der SPD und mit Olaf Scholz im Kanzleramt.;['SPD'];Verbal;FDP;Otto Fricke;Grauenhaft!;Zuruf;Promise;Evaluativa;True
BT_19_237.xml;19;25.06.2021;a) Antrag der Abgeordneten Fabio De Masi, Jörg Cezanne, Doris Achelwilm, weiterer Abgeordneter und der Fraktion DIE LINKE: Abschöpfung der Extra-Profite von Krisengewinnern wie Amazon;32844;4;Fritz Güntzler;mp;männlich;CDU/CSU;Von daher empfehle ich doch jedem, in das kluge Wahlprogramm der CDU/CSU zu schauen, in dem Sie wichtige Aspekte finden und das übrigens alles das aufgreift, was die CDU/CSU-Fraktion im November 2019 schon beschlossen hat.;['CDU/CSU'];Verbal;SPD;Bernhard Daldrup;;Zuruf;Request, Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Antrag der Abgeordneten Fabio De Masi, Jörg Cezanne, Doris Achelwilm, weiterer Abgeordneter und der Fraktion DIE LINKE: Abschöpfung der Extra-Profite von Krisengewinnern wie Amazon;32851;2;Sebastian Brehm;mp;männlich;CDU/CSU;Das trägt die Handschrift der CDU/CSU-Bundestagsfraktion.;['CDU/CSU'];Nonverbal;CDU/CSU;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;Beschlussempfehlung und Bericht des Ausschusses für Inneres und Heimat zu dem Antrag der Abgeordneten Benjamin Strasser, Manuel Höferlin, Stephan Thomae, weiterer Abgeordneter und der Fraktion der FDP: Smart Police – Digitalisierung der deutschen Polizei anschieben;32872;5;Marian Wendt;mp;männlich;CDU/CSU;Wenn Sie wirklich die Polizei unterstützen wollen, dann setzen Sie sich für die bessere technische und rechtliche Ausstattung der Polizei gemeinsam mit uns als Union ein.;['CDU/CSU'];Nonverbal;CDU/CSU;all;;Beifall;Request;;True
BT_19_237.xml;19;25.06.2021;Beschlussempfehlung und Bericht des Ausschusses für Inneres und Heimat zu dem Antrag der Abgeordneten Benjamin Strasser, Manuel Höferlin, Stephan Thomae, weiterer Abgeordneter und der Fraktion der FDP: Smart Police – Digitalisierung der deutschen Polizei anschieben;32872;5;Marian Wendt;mp;männlich;CDU/CSU;Wenn Sie wirklich die Polizei unterstützen wollen, dann setzen Sie sich für die bessere technische und rechtliche Ausstattung der Polizei gemeinsam mit uns als Union ein.;['CDU/CSU'];Verbal;FDP;Benjamin Strasser;Oje, oje, oje!;Zuruf;Request;Dissentiva;True
BT_19_237.xml;19;25.06.2021;a) Antrag der Fraktionen CDU/CSU, SPD, FDP und BÜNDNIS 90/DIE GRÜNEN: Menschenrechte ins Zentrum der Iranpolitik stellen;32881;8;Jürgen Braun;mp;männlich;AfD;Die AfD ist die einzige Fraktion in diesem Hause, die konsequent;['AfD'];Verbal;GRUENE;Ottmar von Holtz;So dumm kann man gar nicht sein!;Zuruf;Self-Representation;Evaluativa;False
BT_19_237.xml;19;25.06.2021;a) Antrag der Fraktionen CDU/CSU, SPD, FDP und BÜNDNIS 90/DIE GRÜNEN: Menschenrechte ins Zentrum der Iranpolitik stellen;32883;8;Michael Brand;mp;männlich;CDU/CSU;Für die CDU/CSU bleibt es nicht nur in dieser Wahlperiode, sondern auch für die künftige Außenpolitik der Bundesrepublik Deutschland von entscheidender Bedeutung, dass wir nicht denjenigen zu viel nachgeben, deren Hände – wie die des neuen iranischen Präsidenten – voller Blut von unschuldigen Opfern sind.;['CDU/CSU'];Nonverbal;CDU/CSU;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Antrag der Fraktionen CDU/CSU, SPD, FDP und BÜNDNIS 90/DIE GRÜNEN: Menschenrechte ins Zentrum der Iranpolitik stellen;32883;8;Michael Brand;mp;männlich;CDU/CSU;Für die CDU/CSU bleibt es nicht nur in dieser Wahlperiode, sondern auch für die künftige Außenpolitik der Bundesrepublik Deutschland von entscheidender Bedeutung, dass wir nicht denjenigen zu viel nachgeben, deren Hände – wie die des neuen iranischen Präsidenten – voller Blut von unschuldigen Opfern sind.;['CDU/CSU'];Nonverbal;FDP;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;a) Antrag der Fraktionen CDU/CSU, SPD, FDP und BÜNDNIS 90/DIE GRÜNEN: Menschenrechte ins Zentrum der Iranpolitik stellen;32883;8;Michael Brand;mp;männlich;CDU/CSU;Für die CDU/CSU bleibt es nicht nur in dieser Wahlperiode, sondern auch für die künftige Außenpolitik der Bundesrepublik Deutschland von entscheidender Bedeutung, dass wir nicht denjenigen zu viel nachgeben, deren Hände – wie die des neuen iranischen Präsidenten – voller Blut von unschuldigen Opfern sind.;['CDU/CSU'];Nonverbal;GRUENE;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;Beschlussempfehlung und Bericht des Finanzausschusses;32890;1;Karin Maag;mp;weiblich;CDU/CSU;Ohne die Union, ohne uns hätte es die weitreichenden Verbesserungen in den letzten Jahren für die Menschen, die in den Pflegeberufen tätig sind, für die Menschen, die gepflegt werden, und für ihre Angehörigen sicher nicht gegeben.;['CDU/CSU'];Nonverbal;CDU/CSU;all;;Beifall;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;Beschlussempfehlung und Bericht des Finanzausschusses;32890;1;Karin Maag;mp;weiblich;CDU/CSU;Ohne die Union, ohne uns hätte es die weitreichenden Verbesserungen in den letzten Jahren für die Menschen, die in den Pflegeberufen tätig sind, für die Menschen, die gepflegt werden, und für ihre Angehörigen sicher nicht gegeben.;['CDU/CSU'];Verbal;SPD;Unknown;;Zuruf;Self-Representation;;True
BT_19_237.xml;19;25.06.2021;Beschlussempfehlung und Bericht des Finanzausschusses;32894;2;Kathrin Vogler;mp;weiblich;DIE LINKE;Dafür gibt es von der Linken kein Verzeihen.;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Rejection;;True
BT_19_237.xml;19;25.06.2021;Beschlussempfehlung und Bericht des Finanzausschusses;32894;8;Kathrin Vogler;mp;weiblich;DIE LINKE;Nur eine starke Linke ist nämlich der Garant für eine soziale Gesundheits- und Pflegepolitik.;['DIE LINKE'];Nonverbal;DIE LINKE;all;;Beifall;Self-Representation;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Sevim Dağdelen, Heike Hänsel, Dr. Gregor Gysi, weiterer Abgeordneter und der Fraktion DIE LINKE: Rüstungsexporte in die Länder des Vorderen und Mittleren Orients sofort stoppen;32902;16;Christian Lindner;mp;männlich;FDP;Die Unterstützung der FDP wäre Ihnen sicher.;['FDP'];Nonverbal;FDP;all;;Beifall;Support;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Sevim Dağdelen, Heike Hänsel, Dr. Gregor Gysi, weiterer Abgeordneter und der Fraktion DIE LINKE: Rüstungsexporte in die Länder des Vorderen und Mittleren Orients sofort stoppen;32903;21;Johann David Wadephul;mp;männlich;CDU/CSU;Herr Lindner, es ist vollkommen richtig: Die CDU/CSU-Fraktion unterstützt selbstverständlich – die Idee kam auch aus unseren Reihen –;['CDU/CSU'];Verbal;FDP;Alexander Graf Lambsdorff;Nein!;Zuruf;Self-Representation, Support;Dissentiva;False
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Sevim Dağdelen, Heike Hänsel, Dr. Gregor Gysi, weiterer Abgeordneter und der Fraktion DIE LINKE: Rüstungsexporte in die Länder des Vorderen und Mittleren Orients sofort stoppen;32903;25;Johann David Wadephul;mp;männlich;CDU/CSU;Dafür steht die CDU/CSU-Fraktion.;['CDU/CSU'];Verbal;DIE LINKE;Unknown;;Zuruf;Self-Representation;;True
BT_19_238.xml;19;25.08.2021;Antrag der Abgeordneten Sevim Dağdelen, Heike Hänsel, Dr. Gregor Gysi, weiterer Abgeordneter und der Fraktion DIE LINKE: Rüstungsexporte in die Länder des Vorderen und Mittleren Orients sofort stoppen;32909;1;Jürgen Hardt;mp;männlich;CDU/CSU;Auch die CDU/CSU-Fraktion ist für Aufklärung der Sachverhalte, a) was in den letzten Wochen und Monaten geschehen ist und b) was dieser Einsatz für uns insgesamt bedeutet.;['CDU/CSU'];Verbal;GRUENE;Omid Nouripour;;Zuruf;Report;;True
